CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisited,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,FeedbackScore,OwnCar,NumberOfChildrenVisited,Des key,MonthlyIncome
200597,No,42,Self Enquiry,1,6,Salaried,Female,2,4,Deluxe,3,Divorced,1,1,3,0,1,D-3,21062
200604,No,42,Self Enquiry,1,10,Salaried,Male,3,3,Deluxe,4,Divorced,2,0,3,1,1,D-3,65267
200632,No,42,Company Invited,1,8,Small Business,Male,2,3,Basic,3,Single,6,1,2,0,1,D-2,17515
200643,No,42,Self Enquiry,1,9,Salaried,Female,3,1,Deluxe,3,Divorced,3,1,5,0,0,D-3,20231
200672,No,42,Self Enquiry,3,20,Small Business,Female,3,4,Deluxe,3,Single,1,0,3,0,0,D-3,21244
200741,No,42,Self Enquiry,3,11,Small Business,Male,2,3,King,3,Divorced,7,0,4,0,1,D-5,33303
200799,No,42,Self Enquiry,1,8,Small Business,Male,2,3,Super Deluxe,5,Divorced,1,0,3,1,1,D-1,32665
200824,No,42,Self Enquiry,1,9,Small Business,Male,2,5,Deluxe,3,Single,5,0,3,1,0,D-3,55597
200838,Yes,42,Company Invited,3,18,Salaried,Male,2,3,Super Deluxe,5,Single,1,1,5,1,1,D-1,28758
200839,No,42,Self Enquiry,3,10,Small Business,Male,2,3,Deluxe,5,Single,1,0,5,1,1,D-3,20155
200878,No,42,Company Invited,2,8,Small Business,Male,3,1,Deluxe,5,Divorced,1,0,2,0,2,D-3,21272
200887,No,42,Company Invited,1,32,Small Business,Female,2,3,Standard,5,Divorced,4,1,3,0,1,D-4,28191
200900,No,42,Company Invited,1,9,Large Business,Male,2,3,Basic,4,Divorced,2,0,3,1,1,D-2,18692
200925,No,42,Self Enquiry,1,13,Small Business,Female,3,1,Deluxe,4,Divorced,7,1,1,0,0,D-3,17372
200954,No,42,Company Invited,1,8,Salaried,Male,2,3,Super Deluxe,3,Divorced,1,1,4,0,1,D-1,32861
200999,No,42,Self Enquiry,2,16,Salaried,Female,2,3,Super Deluxe,5,Divorced,1,0,3,0,1,D-1,31799
200035,No,43,Self Enquiry,1,8,Small Business,Female,3,2,Basic,3,Married,2,0,2,0,1,D-2,17645
200051,Yes,43,Self Enquiry,1,11,Large Business,Male,2,3,Basic,3,Single,2,1,2,1,0,D-2,18441
200119,No,43,Company Invited,3,32,Salaried,Male,3,3,Super Deluxe,3,Divorced,2,1,2,0,0,D-1,31959
200130,No,43,Company Invited,1,10,Small Business,Female,3,2,Basic,3,Single,5,0,3,0,2,D-2,19739
200193,No,43,Company Invited,1,13,Small Business,Male,2,2,Basic,3,Married,5,0,4,0,1,D-2,17089
200235,No,43,Self Enquiry,3,22,Small Business,Female,3,3,Super Deluxe,3,Divorced,6,1,3,0,1,D-1,31064
200315,No,43,Company Invited,1,16,Salaried,Female,2,3,Basic,3,Single,1,0,5,0,1,D-2,17455
200330,No,43,Company Invited,1,16,Salaried,Female,2,4,Deluxe,3,Married,2,0,3,0,0,D-3,20257
200333,No,43,Self Enquiry,1,13,Salaried,Female,2,3,Standard,5,Divorced,1,0,5,1,0,D-4,24985
200390,No,43,Self Enquiry,1,18,Salaried,Male,2,4,Super Deluxe,4,Married,2,0,3,0,1,D-1,29336
200395,No,43,Company Invited,1,27,Small Business,Male,3,3,Basic,3,Divorced,1,0,4,0,2,D-2,17258
200396,No,43,Self Enquiry,1,10,Salaried,Female,3,3,Deluxe,3,Married,5,1,2,0,0,D-3,19522
200489,No,43,Self Enquiry,1,12,Salaried,Male,2,4,Super Deluxe,3,Married,5,1,3,1,0,D-1,31627
200491,No,43,Company Invited,1,15,Small Business,Male,3,3,Deluxe,3,Married,4,1,3,1,0,D-3,20679
200548,No,43,Company Invited,3,21,Salaried,Male,2,4,Deluxe,3,Divorced,4,0,5,0,1,D-3,21804
200609,No,43,Self Enquiry,1,20,Salaried,Male,3,3,Super Deluxe,5,Divorced,7,0,5,1,0,D-1,32159
200650,No,43,Company Invited,1,6,Salaried,Female,2,3,Deluxe,3,Divorced,5,0,2,1,1,D-3,20562
200661,No,43,Self Enquiry,1,9,Salaried,Female,2,3,Deluxe,4,Married,5,0,3,1,0,D-3,19765
200691,No,43,Company Invited,1,15,Small Business,Male,2,3,Basic,4,Married,1,1,4,0,1,D-2,18617
200775,No,43,Self Enquiry,3,31,Small Business,Male,3,4,Standard,3,Married,6,0,4,1,1,D-4,25798
200812,No,43,Company Invited,1,33,Salaried,Female,2,3,Standard,5,Divorced,1,0,4,0,0,D-4,25820
200849,Yes,43,Self Enquiry,3,15,Small Business,Female,2,5,Deluxe,3,Single,1,0,2,1,1,D-3,20346
200865,No,43,Self Enquiry,3,35,Salaried,Male,3,3,Deluxe,5,Married,1,0,2,1,1,D-3,60470
200898,No,43,Self Enquiry,1,9,Salaried,Male,3,5,King,3,Divorced,4,0,5,1,0,D-5,34740
200926,No,43,Self Enquiry,3,10,Small Business,Fe Male,2,4,Standard,3,Unmarried,4,0,3,1,0,D-4,25231
200026,Yes,44,Company Invited,1,22,Salaried,Female,3,5,Basic,5,Single,2,1,4,1,2,D-2,81928
200028,No,44,Self Enquiry,1,13,Small Business,Female,2,4,Standard,3,Divorced,4,0,4,1,0,D-4,25248
200031,No,44,Self Enquiry,1,16,Salaried,Male,2,3,Deluxe,3,Divorced,3,1,3,1,1,D-3,21465
200052,No,44,Self Enquiry,3,6,Small Business,Female,3,3,Deluxe,5,Married,6,1,2,0,0,D-3,20454
200099,No,44,Company Invited,1,29,Small Business,Male,3,3,Deluxe,4,Divorced,5,0,3,1,0,D-3,17042
200286,Yes,44,Company Invited,1,30,Salaried,Male,2,3,Basic,3,Married,4,1,5,0,1,D-2,18161
200493,No,44,Self Enquiry,2,6,Salaried,Female,2,4,Deluxe,3,Single,5,0,5,1,1,D-3,20985
200497,No,44,Self Enquiry,1,9,Salaried,Male,2,3,King,3,Divorced,5,1,2,1,0,D-5,34513
200617,No,44,Self Enquiry,1,10,Small Business,Male,2,3,Deluxe,4,Single,1,0,2,1,0,D-3,20933
200631,No,44,Self Enquiry,1,14,Salaried,Male,3,1,Basic,3,Divorced,3,1,3,1,2,D-2,17818
200658,No,44,Self Enquiry,1,15,Salaried,Male,3,3,Basic,5,Divorced,2,1,3,1,0,D-2,17559
200750,No,44,Self Enquiry,3,34,Small Business,Female,2,1,Super Deluxe,3,Divorced,4,1,2,1,1,D-1,28320
200789,Yes,44,Self Enquiry,2,6,Small Business,Male,3,4,Standard,5,Divorced,1,0,4,1,0,D-4,25482
200857,Yes,44,Self Enquiry,1,16,Salaried,Male,3,3,Basic,3,Single,2,1,3,1,2,D-2,17936
200862,No,44,Company Invited,1,23,Salaried,Male,3,5,Basic,3,Single,3,0,4,1,0,D-2,17290
200875,No,44,Self Enquiry,1,10,Salaried,Male,2,3,Deluxe,3,Single,2,0,5,1,1,D-3,19541
200891,No,44,Self Enquiry,1,8,Salaried,Female,3,1,Basic,3,Divorced,2,0,4,1,0,D-2,17011
200907,No,44,Self Enquiry,3,11,Small Business,Male,2,3,King,4,Divorced,1,0,5,1,1,D-5,33213
200922,No,44,Self Enquiry,1,10,Salaried,Male,3,1,King,5,Married,2,0,5,1,2,D-5,34190
200928,Yes,44,Self Enquiry,1,21,Small Business,Female,3,3,Standard,3,Divorced,2,0,3,0,1,D-4,22978
200953,Yes,44,Self Enquiry,1,9,Salaried,Male,2,3,Basic,5,Divorced,5,0,5,1,1,D-2,17362
200067,No,45,Self Enquiry,1,13,Salaried,Male,2,3,Standard,5,Married,3,0,3,1,1,D-4,24724
200077,No,45,Self Enquiry,1,12,Salaried,Male,2,3,Standard,5,Divorced,5,1,3,0,0,D-4,28245
200088,No,45,Self Enquiry,1,8,Salaried,Male,2,4,Deluxe,3,Divorced,2,0,4,1,0,D-3,67179
200153,No,45,Self Enquiry,1,15,Salaried,Male,2,3,Deluxe,4,Married,1,0,4,1,0,D-3,17348
200174,No,45,Self Enquiry,3,10,Salaried,Female,1,3,Deluxe,5,Married,5,1,4,0,0,D-3,20006
200194,No,45,Company Invited,1,8,Small Business,Male,3,4,Super Deluxe,3,Divorced,1,0,4,1,0,D-1,31792
200218,No,45,Company Invited,3,12,Small Business,Fe Male,2,4,Standard,3,Unmarried,7,0,4,1,0,D-4,23865
200244,No,45,Self Enquiry,1,6,Salaried,Male,3,2,King,3,Divorced,1,0,4,1,2,D-5,34202
200249,No,45,Company Invited,1,13,Salaried,Male,3,2,Deluxe,3,Divorced,5,0,2,0,2,D-3,21434
200268,No,45,Self Enquiry,1,26,Small Business,Male,3,3,Super Deluxe,3,Divorced,1,1,3,0,0,D-1,28496
200311,No,45,Company Invited,1,13,Salaried,Male,3,3,Standard,5,Married,2,0,2,1,2,D-4,20210
200407,No,45,Self Enquiry,1,16,Salaried,Male,3,3,Basic,3,Divorced,4,0,5,1,0,D-2,17654
200452,No,45,Self Enquiry,3,6,Salaried,Male,3,3,Deluxe,4,Divorced,1,0,5,1,0,D-3,19805
200504,Yes,45,Company Invited,3,8,Salaried,Female,3,3,Deluxe,5,Divorced,3,0,2,0,0,D-3,74143
200564,No,45,Self Enquiry,3,8,Large Business,Male,2,5,Deluxe,3,Unmarried,1,0,5,0,0,D-3,21632
200603,No,45,Self Enquiry,1,8,Salaried,Female,3,4,Basic,3,Single,2,0,3,1,1,D-2,17274
200625,No,45,Self Enquiry,3,15,Small Business,Male,3,3,Standard,5,Married,5,1,2,1,0,D-4,25761
200696,No,45,Company Invited,1,7,Salaried,Male,2,3,Deluxe,4,Divorced,2,0,4,1,1,D-3,62225
200713,No,45,Self Enquiry,1,6,Small Business,Female,3,3,Basic,3,Married,4,0,5,0,1,D-2,17270
200755,No,45,Self Enquiry,3,17,Salaried,Female,2,3,Super Deluxe,3,Divorced,4,0,4,1,1,D-1,32650
200759,No,45,Self Enquiry,2,30,Small Business,Male,2,3,Basic,4,Single,2,0,4,0,0,D-2,17177
200805,No,45,Company Invited,3,15,Salaried,Female,3,4,Deluxe,3,Divorced,2,0,3,0,0,D-3,20593
200854,No,45,Self Enquiry,1,6,Small Business,Female,2,3,Basic,3,Divorced,5,1,3,1,0,D-2,25203
200913,Yes,45,Self Enquiry,3,8,Small Business,Female,3,5,King,4,Single,3,1,5,0,2,D-5,33824
200936,No,45,Company Invited,1,31,Small Business,Female,2,3,King,4,Single,4,0,4,1,1,D-5,33061
200998,No,45,Self Enquiry,1,8,Small Business,Male,2,4,Basic,3,Single,1,0,3,0,0,D-2,1968
200029,No,46,Self Enquiry,3,8,Small Business,Female,2,3,King,5,Single,4,0,2,0,1,D-5,33947
200048,No,46,Company Invited,3,11,Small Business,Male,3,3,Deluxe,3,Single,5,1,5,1,1,D-3,20772
200079,No,46,Self Enquiry,2,11,Small Business,Male,3,3,Deluxe,4,Married,1,1,5,0,1,D-3,20021
200089,Yes,46,Self Enquiry,3,15,Small Business,Male,3,4,Standard,3,Unmarried,2,0,5,0,1,D-4,24619
200093,No,46,Company Invited,1,6,Small Business,Male,2,4,Standard,5,Divorced,3,1,2,1,1,D-4,25673
200178,No,46,Self Enquiry,3,6,Small Business,Female,3,3,Standard,5,Married,2,0,2,1,1,D-4,25453
200209,No,46,Self Enquiry,1,6,Small Business,Male,3,3,Standard,5,Married,1,0,2,0,0,D-4,24396
200263,No,46,Self Enquiry,3,8,Large Business,Female,3,5,Super Deluxe,4,Divorced,4,1,5,1,2,D-1,31872
200365,No,46,Company Invited,1,13,Small Business,Female,1,3,Deluxe,3,Divorced,3,0,5,0,0,D-3,20258
200412,No,46,Self Enquiry,1,9,Small Business,Female,2,3,Deluxe,3,Married,3,0,5,0,0,D-3,19810
200429,No,46,Self Enquiry,1,8,Salaried,Male,2,3,Super Deluxe,3,Divorced,7,0,5,0,0,D-1,32861
200433,No,46,Self Enquiry,3,16,Small Business,Female,3,4,Standard,3,Divorced,3,1,2,1,1,D-4,24071
200465,No,46,Company Invited,1,24,Small Business,Female,2,3,Standard,3,Divorced,6,0,3,1,0,D-4,25527
200723,No,46,Self Enquiry,1,13,Small Business,Male,3,3,Standard,3,Married,7,0,2,0,2,D-4,25845
200770,No,46,Self Enquiry,1,6,Small Business,Male,2,3,King,3,Married,1,0,5,1,1,D-5,34627
200778,No,46,Self Enquiry,1,6,Salaried,Female,3,4,Deluxe,5,Married,1,1,2,1,2,D-3,19615
200810,No,46,Self Enquiry,3,9,Small Business,Male,2,3,Super Deluxe,3,Divorced,4,0,2,1,0,D-1,32465
200861,No,46,Self Enquiry,3,8,Small Business,Female,3,3,Super Deluxe,5,Divorced,1,0,2,1,0,D-1,32048
200869,No,46,Self Enquiry,1,21,Salaried,Male,2,3,King,4,Divorced,6,0,3,1,1,D-5,34081
200877,No,46,Self Enquiry,1,8,Large Business,Male,2,3,Deluxe,3,Married,3,0,2,1,0,D-3,22379
200916,No,46,Self Enquiry,3,10,Small Business,Female,2,4,King,4,Divorced,3,0,5,1,0,D-5,33789
200271,Yes,47,Company Invited,1,35,Salaried,Male,2,3,Standard,4,Divorced,2,1,3,1,0,D-4,26849
200329,No,47,Self Enquiry,1,11,Salaried,Male,2,3,King,3,Divorced,5,0,2,0,1,D-5,33300
200347,No,47,Company Invited,3,10,Small Business,Male,2,3,Deluxe,3,Single,4,0,4,0,1,D-3,17976
200428,No,47,Self Enquiry,1,8,Small Business,Female,3,3,Deluxe,3,Married,6,0,2,0,1,D-3,20070
200518,No,47,Self Enquiry,3,13,Small Business,Female,2,4,Deluxe,3,Single,1,0,2,1,1,D-3,57556
200532,No,47,Self Enquiry,3,20,Small Business,Male,2,3,Deluxe,5,Single,3,0,2,0,1,D-3,19960
200544,No,47,Company Invited,3,9,Small Business,Female,2,3,Super Deluxe,3,Married,1,1,5,1,1,D-1,28770
200566,Yes,47,Company Invited,3,33,Salaried,Female,3,1,Deluxe,3,Unmarried,5,1,4,1,2,D-3,21397
200592,No,47,Self Enquiry,1,8,Salaried,Female,2,3,Super Deluxe,3,Divorced,2,1,4,1,0,D-1,31752
200651,No,47,Self Enquiry,3,6,Small Business,Female,2,3,Deluxe,3,Divorced,1,1,2,1,0,D-3,19537
200665,No,47,Self Enquiry,3,8,Salaried,Female,3,4,Basic,3,Single,2,1,2,1,0,D-2,18294
200707,No,47,Company Invited,1,22,Small Business,Male,3,1,Deluxe,3,Married,2,1,2,0,0,D-3,20067
200725,Yes,47,Self Enquiry,1,20,Salaried,Male,2,4,Basic,4,Married,2,1,5,1,1,D-2,24827
200050,Yes,48,Self Enquiry,1,6,Salaried,Male,3,4,Standard,3,Single,1,1,5,0,2,D-4,20381
200352,No,48,Self Enquiry,3,35,Small Business,Female,3,3,Standard,3,Divorced,4,0,4,0,0,D-4,27504
200405,Yes,48,Self Enquiry,1,9,Small Business,Male,3,3,Basic,5,Divorced,6,0,5,1,1,D-2,53066
200492,No,48,Self Enquiry,1,6,Salaried,Female,2,4,Super Deluxe,5,Divorced,1,0,4,0,1,D-1,30402
200520,No,48,Self Enquiry,3,8,Small Business,Male,2,2,Deluxe,4,Divorced,4,0,3,1,0,D-3,23120
200619,No,48,Self Enquiry,3,6,Small Business,Male,2,1,Deluxe,5,Married,2,0,4,0,0,D-3,4315
200678,No,48,Self Enquiry,1,26,Small Business,Male,2,3,Basic,3,Divorced,5,0,2,0,0,D-2,17259
200735,No,48,Self Enquiry,1,7,Salaried,Male,3,4,Deluxe,3,Single,3,0,2,0,0,D-3,50955
200736,No,48,Self Enquiry,1,10,Salaried,Male,3,4,Standard,3,Unmarried,1,0,5,1,1,D-4,25999
200804,No,48,Company Invited,1,6,Small Business,Male,2,1,Super Deluxe,3,Single,3,0,2,0,0,D-1,31885
200901,No,48,Self Enquiry,1,8,Large Business,Male,3,1,Basic,4,Single,6,0,2,0,2,D-2,17559
200904,No,48,Self Enquiry,1,6,Salaried,Male,3,4,King,3,Single,7,0,3,1,0,D-5,33265
200969,No,48,Self Enquiry,1,10,Salaried,Male,2,3,Standard,3,Unmarried,2,0,5,1,1,D-4,22898
200001,No,49,Company Invited,1,14,Salaried,Male,3,4,Deluxe,4,Divorced,2,0,3,1,2,D-3,20130
200129,No,49,Self Enquiry,1,26,Small Business,Female,3,3,Deluxe,5,Divorced,2,0,2,1,2,D-3,21567
200195,No,49,Self Enquiry,1,27,Salaried,Male,3,2,Basic,5,Divorced,2,1,3,0,2,D-2,18564
200201,No,49,Company Invited,1,24,Salaried,Male,3,3,Deluxe,3,Married,2,1,2,0,1,D-3,21804
200290,No,49,Company Invited,1,16,Salaried,Female,2,3,King,5,Single,1,1,3,0,0,D-5,33665
200316,No,49,Self Enquiry,1,6,Large Business,Female,2,4,Super Deluxe,3,Single,1,1,3,1,0,D-1,28964
200375,No,49,Self Enquiry,1,13,Salaried,Male,2,4,Standard,3,Unmarried,1,0,2,1,1,D-4,25965
200391,No,49,Self Enquiry,1,8,Small Business,Female,3,4,Deluxe,3,Divorced,7,0,5,1,0,D-3,18448
200473,No,49,Self Enquiry,1,24,Salaried,Male,2,4,King,3,Married,2,1,3,0,1,D-5,34502
200607,Yes,49,Self Enquiry,3,17,Small Business,Female,2,3,Standard,3,Divorced,2,0,4,0,1,D-4,22654
200677,No,49,Self Enquiry,1,14,Salaried,Female,2,3,Standard,4,Divorced,5,0,4,0,0,D-4,22403
200821,No,49,Self Enquiry,3,14,Large Business,Male,2,4,Super Deluxe,4,Divorced,7,0,4,1,0,D-1,28120
200886,No,49,Self Enquiry,1,6,Small Business,Male,3,3,Basic,4,Divorced,1,1,4,1,2,D-2,18579
200899,No,49,Self Enquiry,1,10,Small Business,Male,2,4,King,3,Divorced,3,0,3,0,0,D-5,33711
200036,Yes,50,Self Enquiry,3,9,Small Business,Male,2,4,Basic,3,Divorced,2,1,4,0,0,D-2,17683
200062,No,50,Self Enquiry,1,13,Small Business,Female,2,4,King,3,Married,6,1,4,1,1,D-5,33740
200106,No,50,Company Invited,1,6,Salaried,Female,3,3,King,4,Divorced,4,1,2,0,2,D-5,33172
200131,No,50,Company Invited,3,18,Small Business,Fe Male,3,3,Standard,3,Unmarried,5,0,5,0,0,D-4,24208
200165,No,50,Self Enquiry,1,17,Salaried,Female,2,3,King,4,Single,4,0,5,1,2,D-5,34926
200233,No,50,Self Enquiry,3,6,Small Business,Female,3,3,King,3,Married,4,0,2,1,1,D-5,34517
200279,No,50,Self Enquiry,1,10,Salaried,Male,3,3,King,4,Married,4,0,5,1,0,D-5,34144
200367,No,50,Self Enquiry,1,16,Large Business,Male,3,4,Standard,3,Unmarried,7,0,5,0,2,D-4,25496
200425,No,50,Self Enquiry,1,35,Salaried,Male,2,4,Super Deluxe,3,Divorced,1,0,5,1,1,D-1,32046
200477,No,50,Company Invited,2,9,Small Business,Male,2,3,King,4,Divorced,2,0,2,1,0,D-5,33200
200523,No,50,Self Enquiry,1,34,Small Business,Male,3,2,Basic,3,Divorced,2,1,2,1,2,D-2,18221
200528,Yes,50,Company Invited,3,14,Large Business,Male,2,3,Deluxe,3,Divorced,4,1,5,1,0,D-3,21796
200588,No,50,Self Enquiry,1,8,Small Business,Male,3,3,Super Deluxe,3,Divorced,6,0,2,0,1,D-1,32639
200653,No,50,Company Invited,1,8,Salaried,Male,3,3,Super Deluxe,5,Married,2,0,5,1,2,D-1,32924
200714,No,50,Self Enquiry,1,6,Small Business,Male,3,3,Super Deluxe,3,Married,1,0,5,0,2,D-1,32399
200721,No,50,Self Enquiry,1,30,Salaried,Male,3,3,Super Deluxe,3,Divorced,4,1,4,0,0,D-1,28973
200742,No,50,Self Enquiry,1,15,Salaried,Male,3,3,Basic,3,Divorced,5,0,5,1,0,D-2,17380
200751,No,50,Company Invited,3,6,Salaried,Female,3,3,Deluxe,3,Divorced,1,0,2,1,1,D-3,21347
200766,No,50,Self Enquiry,1,8,Small Business,Male,3,3,King,3,Divorced,3,1,2,1,1,D-5,34237
200801,Yes,50,Company Invited,3,10,Salaried,Male,2,3,Deluxe,3,Single,4,1,2,0,0,D-3,19728
200867,No,50,Company Invited,1,8,Small Business,Female,1,3,Super Deluxe,5,Divorced,3,0,3,1,0,D-1,32856
200945,No,50,Self Enquiry,1,34,Salaried,Female,2,3,Super Deluxe,5,Divorced,5,1,5,0,0,D-1,31880
200087,No,51,Self Enquiry,1,15,Salaried,Male,3,3,Basic,3,Divorced,4,0,3,1,0,D-2,17075
200091,No,51,Self Enquiry,3,27,Small Business,Male,3,3,Deluxe,3,Single,1,1,5,1,1,D-3,20441
200110,No,51,Company Invited,1,6,Small Business,Female,1,4,Standard,5,Unmarried,4,0,2,1,0,D-4,22484
200123,No,51,Self Enquiry,1,12,Salaried,Male,2,3,King,3,Single,1,0,5,1,0,D-5,34537
200136,Yes,51,Company Invited,1,14,Salaried,Male,2,5,Standard,3,Unmarried,3,0,2,0,1,D-4,25650
200156,No,51,Self Enquiry,1,13,Small Business,Male,2,4,Deluxe,3,Divorced,3,0,3,1,1,D-3,21132
200189,No,51,Self Enquiry,1,9,Small Business,Female,3,3,Super Deluxe,4,Single,4,0,5,0,1,D-1,28734
200213,No,51,Self Enquiry,1,14,Salaried,Male,2,4,Standard,4,Divorced,6,0,3,1,1,D-4,27490
200258,No,51,Self Enquiry,1,6,Salaried,Male,3,3,Basic,3,Divorced,2,0,4,1,0,D-2,17723
200299,No,51,Self Enquiry,1,8,Small Business,Male,2,5,Deluxe,4,Married,6,0,2,0,0,D-3,20482
200376,No,51,Self Enquiry,3,20,Salaried,Female,2,4,Deluxe,3,Divorced,5,0,3,0,1,D-3,19936
200431,No,51,Self Enquiry,1,14,Salaried,Female,2,3,Deluxe,3,Single,1,0,2,1,0,D-3,54020
200539,No,51,Self Enquiry,3,14,Small Business,Male,2,3,Basic,4,Divorced,1,0,2,1,0,D-2,53645
200616,No,51,Self Enquiry,3,32,Small Business,Female,3,3,Super Deluxe,3,Divorced,3,0,3,0,1,D-1,31307
200779,Yes,51,Self Enquiry,1,10,Salaried,Male,2,3,Basic,3,Divorced,1,1,2,1,1,D-2,17461
200918,No,51,Company Invited,3,15,Salaried,Male,2,3,King,4,Married,5,1,4,1,0,D-5,34847
200930,No,51,Company Invited,1,12,Small Business,Female,2,4,Basic,3,Single,1,0,5,1,1,D-2,17838
200962,No,51,Self Enquiry,2,11,Salaried,Male,2,3,Super Deluxe,4,Married,2,1,3,1,1,D-1,29026
200971,No,51,Self Enquiry,1,17,Large Business,Fe Male,2,4,Super Deluxe,4,Unmarried,4,0,1,0,1,D-1,28142
200987,No,51,Company Invited,3,8,Small Business,Male,2,3,Standard,4,Divorced,3,0,4,0,0,D-4,25596
200190,No,52,Self Enquiry,1,6,Salaried,Male,3,4,King,3,Divorced,1,0,2,1,1,D-5,34999
200230,No,52,Self Enquiry,1,8,Salaried,Female,2,4,Basic,3,Single,1,0,3,0,0,D-2,18212
200237,No,52,Company Invited,3,8,Salaried,Male,3,4,King,3,Single,2,1,2,1,2,D-5,34068
200259,Yes,52,Company Invited,1,35,Small Business,Male,3,4,Basic,4,Single,1,0,3,1,2,D-2,18479
200317,Yes,52,Self Enquiry,1,14,Small Business,Male,2,4,Deluxe,4,Divorced,3,0,2,1,1,D-3,19941
200406,No,52,Self Enquiry,1,9,Small Business,Male,2,4,Standard,3,Divorced,3,1,2,0,0,D-4,22969
200408,No,52,Self Enquiry,1,10,Salaried,Female,1,3,Super Deluxe,3,Divorced,3,0,5,1,0,D-1,31555
200468,No,52,Self Enquiry,1,12,Large Business,Male,3,3,Deluxe,5,Married,4,1,4,1,2,D-3,20577
200561,No,52,Self Enquiry,3,9,Small Business,Male,2,4,Super Deluxe,5,Divorced,2,0,5,1,0,D-1,31856
200570,No,52,Company Invited,1,9,Small Business,Male,2,3,Basic,3,Divorced,1,0,3,1,0,D-2,65392
200587,No,52,Self Enquiry,1,17,Salaried,Female,2,3,Deluxe,3,Divorced,1,0,2,1,1,D-3,18149
200627,No,52,Company Invited,1,31,Small Business,Female,2,4,Super Deluxe,3,Divorced,4,0,5,0,1,D-1,28826
200699,No,52,Self Enquiry,1,6,Salaried,Male,3,3,Super Deluxe,3,Divorced,3,0,2,1,1,D-1,32099
200749,Yes,52,Self Enquiry,3,8,Small Business,Female,2,5,King,3,Divorced,2,0,3,1,0,D-5,34845
200806,No,52,Self Enquiry,1,13,Salaried,Male,2,3,Standard,4,Unmarried,1,0,3,1,1,D-4,25445
200947,Yes,52,Self Enquiry,3,11,Salaried,Male,3,3,Standard,4,Unmarried,1,1,4,1,1,D-4,23446
200994,No,52,Company Invited,1,34,Small Business,Female,2,1,Super Deluxe,3,Divorced,3,1,4,0,0,D-1,28247
200018,No,53,Self Enquiry,3,8,Salaried,Female,3,4,Super Deluxe,3,Divorced,3,0,3,1,0,D-1,30427
200025,No,53,Self Enquiry,1,11,Salaried,Female,2,3,King,3,Married,5,0,5,0,1,D-5,34094
200152,No,53,Self Enquiry,3,12,Small Business,Male,2,3,Deluxe,3,Divorced,3,1,5,0,0,D-3,17306
200184,No,53,Self Enquiry,1,9,Small Business,Female,2,2,Deluxe,5,Married,2,0,2,1,1,D-3,51358
200280,No,53,Self Enquiry,1,9,Small Business,Male,2,3,Super Deluxe,3,Divorced,4,1,5,0,0,D-1,32584
200502,No,53,Self Enquiry,3,6,Small Business,Female,2,3,Deluxe,5,Unmarried,1,0,2,1,1,D-3,23381
200534,No,53,Self Enquiry,1,13,Salaried,Male,2,2,Super Deluxe,3,Divorced,4,0,2,0,0,D-1,29814
200556,No,53,Self Enquiry,1,12,Salaried,Male,2,3,Deluxe,3,Single,3,0,5,1,0,D-3,17450
200624,No,53,Self Enquiry,3,13,Small Business,Female,3,4,Standard,3,Divorced,1,1,2,0,0,D-4,25934
200646,No,53,Self Enquiry,3,14,Small Business,Male,3,3,Super Deluxe,3,Divorced,6,0,3,0,2,D-1,26836
200649,No,53,Self Enquiry,1,29,Salaried,Female,3,3,Super Deluxe,3,Single,7,0,5,1,1,D-1,29275
200701,No,53,Self Enquiry,3,8,Small Business,Male,2,3,Super Deluxe,3,Married,7,0,3,1,0,D-1,29852
200760,No,53,Company Invited,3,8,Small Business,Female,2,4,Standard,4,Divorced,3,0,2,0,1,D-4,22525
200858,No,53,Self Enquiry,1,13,Small Business,Female,2,3,King,3,Married,4,0,2,1,0,D-5,33606
200929,No,53,Company Invited,1,8,Salaried,Male,2,4,Basic,3,Divorced,2,1,4,1,0,D-2,3435
200054,No,54,Self Enquiry,3,29,Small Business,Female,2,4,Deluxe,3,Divorced,1,1,2,1,0,D-3,1865
200095,No,54,Self Enquiry,1,8,Large Business,Female,2,3,Standard,3,Divorced,1,0,4,1,0,D-4,28549
200112,No,54,Company Invited,2,32,Salaried,Female,1,2,Super Deluxe,3,Single,3,1,3,1,0,D-1,32328
200219,No,54,Self Enquiry,3,9,Small Business,Female,2,3,Deluxe,5,Divorced,3,0,4,1,1,D-3,20940
200332,No,54,Company Invited,1,9,Salaried,Female,2,3,Deluxe,3,Single,4,0,4,1,0,D-3,19869
200392,No,54,Self Enquiry,1,11,Small Business,Male,2,3,King,5,Divorced,5,0,4,1,0,D-5,34406
200510,No,54,Self Enquiry,2,25,Small Business,Male,2,3,Standard,4,Divorced,3,0,3,1,0,D-4,25725
200575,No,54,Self Enquiry,1,25,Small Business,Female,3,3,Deluxe,5,Married,1,1,3,0,0,D-3,20485
200728,No,54,Self Enquiry,1,23,Large Business,Female,2,3,Standard,3,Divorced,1,0,5,1,0,D-4,25739
200771,No,54,Self Enquiry,3,8,Salaried,Female,2,4,Standard,3,Divorced,7,0,5,1,0,D-4,25686
200890,No,54,Company Invited,1,6,Salaried,Female,2,3,Standard,3,Married,1,0,5,1,1,D-4,25502
